step_id,scenario_id,phase,cue_text,data_payload_json,expected_action,scope_allowed,dangerous_wrong_action,consequence_text,next_default_step_id
step_001097,scn_aemt_000110,reassessment,Reassessment: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001098
step_001098,scn_aemt_000110,transport,Transport: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001099
step_001099,scn_aemt_000110,handoff,Handoff: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001100
step_001100,scn_aemt_000110,debrief,Debrief: Behavioral crisis with safety concern. Vital signs and clues evolve based on actions.,"{""hr"": 122, ""rr"": 22, ""bp"": ""protocol_case"", ""spo2"": 92, ""pain"": 8, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001101,scn_aemt_000111,dispatch,Dispatch: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001102
step_001102,scn_aemt_000111,arrival,Arrival: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001103
step_001103,scn_aemt_000111,scene_size_up,Scene Size Up: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001104
step_001104,scn_aemt_000111,primary,Primary: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001105
step_001105,scn_aemt_000111,immediate_interventions,Immediate Interventions: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001106
step_001106,scn_aemt_000111,secondary,Secondary: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001107
step_001107,scn_aemt_000111,reassessment,Reassessment: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001108
step_001108,scn_aemt_000111,transport,Transport: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001109
step_001109,scn_aemt_000111,handoff,Handoff: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform handoff tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001110
step_001110,scn_aemt_000111,debrief,Debrief: Respiratory distress with wheezing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform debrief tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,
step_001111,scn_aemt_000112,dispatch,Dispatch: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform dispatch tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001112
step_001112,scn_aemt_000112,arrival,Arrival: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform arrival tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001113
step_001113,scn_aemt_000112,scene_size_up,Scene Size Up: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform scene size up tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001114
step_001114,scn_aemt_000112,primary,Primary: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform primary tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001115
step_001115,scn_aemt_000112,immediate_interventions,Immediate Interventions: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform immediate interventions tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001116
step_001116,scn_aemt_000112,secondary,Secondary: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform secondary tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001117
step_001117,scn_aemt_000112,reassessment,Reassessment: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform reassessment tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001118
step_001118,scn_aemt_000112,transport,Transport: Pediatric croup-like breathing. Vital signs and clues evolve based on actions.,"{""hr"": 130, ""rr"": 23, ""bp"": ""protocol_case"", ""spo2"": 91, ""pain"": 10, ""mental_status"": ""AOx4 unless deterioration branch""}","Perform transport tasks, identify life threats, stay within AEMT scope, and reassess.",aemt,"Ignoring scene safety, missing airway/breathing/circulation threat, delaying transport, or exceeding scope.",Correct actions improve stability; missed priorities worsen perfusion or respiratory status.,step_001119
